Epoch 1/10 | Avg Loss: 0.000426
Epoch 2/10 | Avg Loss: 0.000163
Epoch 3/10 | Avg Loss: 0.000078
Epoch 4/10 | Avg Loss: 0.000063
Epoch 5/10 | Avg Loss: 0.000046
Epoch 6/10 | Avg Loss: 0.000042
Epoch 7/10 | Avg Loss: 0.000041
Epoch 8/10 | Avg Loss: 0.000039
Epoch 9/10 | Avg Loss: 0.000036
Epoch 10/10 | Avg Loss: 0.000034
